UserId,Reputation,AccountAgeDays,PreAnsCount,LastAnswerAfter,PostAnsTotal,Ans_0_3,Ans_3_6,Ans_6_12
"12287457","4256","1129","24","2023-11-07 09:40:46","20","8","7","5"
"12296332","2423","1127","115","2023-05-18 13:26:17","7","5","2","0"
"12298276","4801","1127","5","2023-03-13 16:23:28","1","1","0","0"
"12300287","2461","1127","6","2023-06-15 20:18:24","2","1","1","0"
"12301864","2485","1126","5","","0","0","0","0"
"12304000","3534","1126","21","","0","0","0","0"
"12306687","3805","1125","101","2023-04-25 15:53:17","44","44","0","0"
"12313309","6806","1124","49","","0","0","0","0"
"12314413","2043","1123","8","2023-03-29 07:48:34","2","2","0","0"
"12317235","7196","1123","97","2024-01-25 18:11:49","91","29","38","24"
"12319746","2253","1122","7","2023-05-06 17:32:57","6","5","1","0"
"12320109","2167","1122","22","2023-10-06 17:21:08","3","1","0","2"
"12334309","5643","1120","41","2023-07-22 19:43:14","7","6","1","0"
"12335762","5441","1119","34","2023-12-29 19:56:54","4","0","3","1"
"12342919","4082","1118","18","2024-01-17 06:59:07","194","129","23","42"
"12343998","2982","1118","20","2024-01-21 17:27:48","2","0","1","1"
"12347708","3087","1117","15","2023-11-16 16:16:04","7","3","3","1"
"12348584","5359","1117","80","2023-12-21 20:14:27","10","9","0","1"
"12357035","3454","1115","11","2023-06-06 18:37:29","3","2","1","0"
"12358693","5976","1114","21","","0","0","0","0"
"12360005","2613","1114","22","2023-06-06 07:44:55","14","7","7","0"
"12363750","3038","1114","161","2024-01-17 11:04:09","31","3","18","10"
"12368154","9324","1113","371","2023-10-16 15:05:03","110","68","35","7"
"12369920","3270","1112","21","2023-10-12 17:21:53","4","1","1","2"
"12370687","5679","1112","152","2023-08-03 10:14:39","11","3","5","3"
"12373791","2099","1112","39","2024-01-25 01:40:29","38","10","5","23"
"12378899","3307","1111","17","2023-02-10 04:12:01","1","1","0","0"
"12378923","3975","1111","63","2023-07-21 16:25:55","5","2","3","0"
"12384224","2333","1110","27","","0","0","0","0"
"12391423","2936","1108","45","2023-12-18 17:53:27","6","1","0","5"
"12393365","3071","1108","20","","0","0","0","0"
"12400214","9594","1107","42","2023-09-10 20:58:01","12","6","3","3"
"12400385","4253","1107","24","2023-10-03 18:19:51","7","2","3","2"
"12402732","8146","1106","89","2023-10-18 07:32:37","23","10","12","1"
"12403467","2163","1106","5","2023-04-11 13:55:38","9","9","0","0"
"12403612","6868","1106","12","","0","0","0","0"
"12405298","2594","1106","21","2023-12-20 23:09:56","2","0","0","2"
"12411536","6601","1105","6","","0","0","0","0"
"12412595","8961","1105","29","","0","0","0","0"
"12413404","4856","1105","55","2023-08-18 19:54:07","4","2","1","1"
"12417531","2540","1104","14","2023-11-28 16:43:46","12","1","5","6"
"12420884","2076","1103","16","2023-10-24 16:55:11","3","0","1","2"
"12427268","3557","1101","6","2024-01-24 01:21:55","1","0","0","1"
"12431576","5147","1101","212","2023-12-29 00:30:06","50","15","18","17"
"12431728","5158","1101","8","","0","0","0","0"
"12439119","4323","1100","12","","0","0","0","0"
"12439683","5330","1100","45","2024-01-29 16:02:03","74","6","29","39"
"12446721","4025","1099","7","2023-03-03 06:16:19","3","3","0","0"
"12447766","2652","1099","12","2024-01-23 07:04:30","5","0","1","4"
"12448530","2054","1099","6","2023-05-16 21:52:48","1","0","1","0"
"12451243","2945","1098","21","2023-07-14 10:30:06","2","1","1","0"
"12464931","6701","1095","38","2023-09-14 14:46:32","14","6","6","2"
"12466239","2772","1094","14","2023-07-05 09:55:45","3","1","2","0"
"12467282","2383","1094","8","","0","0","0","0"
"12470196","4115","1094","27","2023-07-15 11:29:27","1","0","1","0"
"12473843","4706","1093","50","2024-01-12 10:03:46","85","27","37","21"
"12474862","7699","1093","45","2023-12-19 15:22:21","53","15","19","19"
"12479639","4385","1092","27","2023-08-04 12:16:31","7","5","1","1"
"12480431","2700","1092","69","","0","0","0","0"
"12483346","6767","1091","24","","0","0","0","0"
"12490386","8802","1090","45","2024-01-25 03:58:11","11","2","4","5"
"12501050","2286","1088","36","","0","0","0","0"
"12502959","7298","1087","9","2024-01-28 05:17:27","25","10","9","6"
"12511801","2501","1086","81","2023-04-25 22:21:39","22","22","0","0"
"12515963","2548","1085","22","2023-07-14 07:54:34","3","2","1","0"
"12517976","2296","1085","18","2023-12-27 17:00:04","129","115","2","12"
"12535743","2220","1082","8","2023-05-24 08:21:11","2","1","1","0"
"12539935","2512","1081","19","2023-07-27 13:54:43","1","0","1","0"
"12543191","2094","1080","44","","0","0","0","0"
"12544391","9475","1080","60","2024-01-29 09:42:54","31","2","6","23"
"12545861","3136","1080","9","2023-06-08 05:28:54","16","6","10","0"
"12547996","2063","1080","5","2023-04-12 14:04:14","1","1","0","0"
"12548617","2556","1080","12","","0","0","0","0"
"12553450","4008","1079","20","2024-01-07 22:45:54","25","3","10","12"
"12560668","2202","1078","11","","0","0","0","0"
"12566751","2998","1077","10","2023-09-28 14:48:38","3","1","0","2"
"12569596","3005","1076","11","2023-09-26 06:20:26","4","0","1","3"
"12571484","6117","1076","180","2024-01-18 14:29:47","91","55","33","3"
"12576990","2185","1075","20","2023-10-26 12:32:09","6","2","3","1"
"12577650","2346","1075","11","2023-12-18 13:43:29","14","3","1","10"
"12607126","2111","1069","62","2023-10-25 22:58:02","1","0","0","1"
"12607443","7588","1069","75","2024-01-31 07:37:24","59","17","20","22"
"12611354","3620","1068","89","2023-12-25 17:41:20","29","17","8","4"
"12613186","2750","1068","17","2023-07-18 11:46:24","30","22","8","0"
"12615044","4763","1068","14","","0","0","0","0"
"12621346","4187","1067","7","2024-01-31 08:58:36","267","69","72","126"
"12632699","5071","1065","35","2023-11-03 21:30:34","7","3","1","3"
"12636223","2300","1064","13","2023-09-28 04:43:47","3","1","1","1"
"12638118","7136","1064","108","2023-09-26 11:53:01","14","5","3","6"
"12638504","5055","1063","136","2023-07-24 05:27:08","1","0","1","0"
"12641717","2502","1063","34","","0","0","0","0"
"12651320","2328","1061","19","2023-02-01 03:59:31","1","1","0","0"
"12659872","5321","1059","191","2024-01-29 09:53:04","113","33","30","50"
"12663744","3009","1059","40","2023-11-16 22:04:15","11","7","1","3"
"12668727","2090","1058","8","2023-12-16 01:46:34","2","0","0","2"
"12687061","2605","1055","20","2023-02-28 22:09:27","2","2","0","0"
"12695188","7584","1054","45","2023-11-26 18:39:58","3","1","1","1"
"12705912","9179","1052","267","2023-06-21 05:05:03","130","56","74","0"
"12715723","2057","1050","6","2024-01-18 04:08:34","249","220","24","5"
"12719767","3827","1050","29","2023-12-16 14:22:03","7","3","1","3"
"12728244","5923","1048","37","2024-01-26 04:48:59","16","1","4","11"
"12728748","8566","1048","45","2023-04-12 13:40:21","1","1","0","0"
"12730112","4197","1048","6","2023-08-16 14:46:47","1","0","0","1"
"12734169","2747","1048","35","2024-01-17 08:15:30","19","4","10","5"
"12740184","2033","1046","9","2024-01-02 17:32:44","2","0","1","1"
"12743692","3160","1046","93","2023-03-10 22:41:48","1","1","0","0"
"12744275","2827","1046","17","2023-04-04 08:28:03","2","2","0","0"
"12744323","3674","1046","63","2024-01-24 04:18:56","9","0","4","5"
"12747692","2925","1045","7","","0","0","0","0"
"12747833","3051","1045","10","2024-01-17 08:36:45","8","5","1","2"
"12749998","2550","1045","54","2024-01-31 13:21:51","35","8","16","11"
"12750399","2503","1045","6","","0","0","0","0"
"12755187","5412","1044","123","2023-08-14 07:17:17","5","3","0","2"
"12761369","4703","1043","15","2024-01-18 13:39:29","1","0","0","1"
"12768467","6457","1042","40","","0","0","0","0"
"12769288","3798","1042","8","","0","0","0","0"
"12770455","2168","1042","10","2023-10-07 03:27:39","12","6","5","1"
"12774291","2133","1041","13","","0","0","0","0"
"12775531","2892","1041","123","2023-11-24 12:07:34","13","5","3","5"
"12775662","6428","1041","363","2023-05-29 11:42:37","33","32","1","0"
"12778539","2115","1040","5","2023-03-30 12:30:32","1","1","0","0"
"12780418","2914","1040","7","","0","0","0","0"
"12785490","3518","1039","10","2023-08-28 08:42:00","1","0","0","1"
"12787936","2554","1039","5","","0","0","0","0"
"12788251","3197","1038","11","2023-06-11 23:16:50","1","0","1","0"
"12793185","2661","1038","31","","0","0","0","0"
"12796137","2358","1037","44","","0","0","0","0"
"12799351","9492","1037","20","2023-06-23 15:01:39","2","1","1","0"
"12800717","2178","1037","5","2023-03-09 19:07:07","1","1","0","0"
"12814623","3696","1035","8","","0","0","0","0"
"12820205","2016","1034","21","2023-05-02 20:51:36","1","0","1","0"
"12821675","3547","1034","28","2023-09-29 00:24:25","7","1","3","3"
"12824207","2291","1033","13","2023-10-12 07:06:53","6","2","2","2"
"12834972","9638","1031","60","2024-01-23 09:10:43","197","0","27","170"
"12838568","2249","1030","5","2024-01-20 22:29:48","26","1","10","15"
"12838877","4478","1030","194","2024-01-30 10:31:08","61","23","14","24"
"12843923","3207","1029","10","2024-01-31 12:09:31","17","16","0","1"
"12844632","6389","1029","53","2023-09-27 10:20:48","24","2","12","10"
"12846952","2562","1029","29","","0","0","0","0"
"12847824","3242","1029","117","2023-08-01 11:13:43","2","1","0","1"
"12857703","5879","1027","8","","0","0","0","0"
"12861001","2045","1027","7","2024-01-27 10:17:26","14","3","3","8"
"12861639","6802","1026","117","2023-06-13 13:24:05","4","0","4","0"
"12862111","2743","1026","48","2024-01-24 14:39:42","54","21","12","21"
"12865444","2805","1025","5","","0","0","0","0"
"12865944","8890","1025","14","","0","0","0","0"
"12868928","2257","1025","26","","0","0","0","0"
"12870513","2427","1024","24","2024-01-02 09:49:34","11","4","1","6"
"12871582","2237","1024","11","2024-01-18 08:05:32","10","1","3","6"
"12872199","2435","1024","5","2024-01-30 07:28:01","8","2","3","3"
"12881844","2312","1023","27","","0","0","0","0"
"12882771","4181","1022","10","2023-10-03 19:59:23","6","4","1","1"
"12886326","3284","1022","37","2024-01-23 15:02:11","11","1","8","2"
"12890689","3102","1021","7","","0","0","0","0"
"12892553","6544","1021","39","","0","0","0","0"
"12892695","4973","1021","66","2024-01-26 09:56:57","31","7","7","17"
"12894468","6483","1021","21","2023-08-04 01:44:41","9","6","2","1"
"12898581","4766","1020","7","2023-06-15 12:14:56","2","1","1","0"
"12900361","2714","1020","5","2024-01-26 09:43:34","15","5","1","9"
"12902108","2813","1019","36","2023-08-15 11:38:23","2","0","0","2"
"12902996","3089","1019","8","2023-09-26 06:13:24","3","0","2","1"
"12913491","7103","1017","95","2024-01-26 12:52:23","56","23","9","24"
"12914274","3890","1017","179","2023-03-20 17:22:49","2","2","0","0"
"12917821","3598","1016","28","2023-09-07 08:44:58","7","1","5","1"
"12924484","3199","1015","6","2024-01-30 21:41:49","14","5","2","7"
"12925831","9591","1015","6","2023-05-10 13:07:19","3","2","1","0"
"12929447","5777","1014","14","2023-04-24 11:26:27","3","3","0","0"
"12930958","2739","1014","33","2023-02-01 08:52:05","1","1","0","0"
"12935256","5546","1014","19","2023-08-28 06:38:59","2","0","1","1"
"12952113","4349","1010","23","2023-06-13 11:06:46","2","1","1","0"
"12952263","2545","1010","12","","0","0","0","0"
"12965562","3477","1008","235","2023-09-19 05:29:24","5","2","0","3"
"12967938","7437","1008","87","2023-04-29 01:11:25","29","29","0","0"
"12971921","2006","1007","25","2024-01-29 16:44:16","6","1","1","4"
"12972198","2316","1007","14","2023-11-25 12:28:58","10","2","4","4"
"12974735","2179","1007","5","2023-12-01 21:15:00","11","1","8","2"
"12975140","3568","1007","48","2023-11-21 18:08:56","11","5","1","5"
"12981120","3625","1006","6","","0","0","0","0"
"12981937","3026","1006","19","2023-12-27 03:33:05","33","14","5","14"
"12984567","2914","1005","5","","0","0","0","0"
"12989363","2158","1004","5","2024-01-31 15:59:48","48","2","0","46"
"13000695","4032","1002","15","2024-01-13 21:31:56","2","1","0","1"
"13001961","5700","1002","103","2024-01-21 09:06:42","31","17","6","8"
"13002643","7558","1001","144","","0","0","0","0"
"13020139","2636","999","6","2023-10-18 18:50:37","4","0","2","2"
"13029516","3366","997","47","2023-10-25 01:37:51","23","9","10","4"
"13032709","2574","996","47","2024-01-26 02:28:31","32","14","6","12"
"13037676","8581","995","184","","0","0","0","0"
"13048728","4467","993","55","2023-07-05 00:03:09","47","0","47","0"
"13055097","7206","992","18","2023-06-15 01:11:04","6","3","3","0"
"13063136","2524","991","19","","0","0","0","0"
"13073677","2937","988","28","","0","0","0","0"
"13076577","2000","988","64","2023-02-22 21:57:00","1","1","0","0"
"13078067","6584","988","77","2024-01-31 11:20:37","75","5","26","44"
"13083321","3116","987","5","2023-10-09 08:00:01","7","0","5","2"
"13087977","2314","986","16","2023-10-03 07:11:02","7","4","1","2"
"13098417","6153","984","23","","0","0","0","0"
"13099964","2348","984","16","2023-08-09 08:51:01","9","6","2","1"
"13100938","2013","984","25","2023-11-07 13:44:44","8","1","1","6"
"13110835","7005","982","38","2024-01-23 07:12:30","21","3","2","16"
"13111345","3534","982","12","2023-06-29 17:46:51","1","0","1","0"
"13111779","4665","982","10","2023-12-24 16:20:51","1","0","0","1"
"13118009","6534","981","153","2024-01-22 19:00:33","111","38","7","66"
"13129018","2392","979","30","","0","0","0","0"
"13130048","2016","979","48","2023-12-04 22:27:14","3","1","0","2"
"13134095","3307","978","62","2024-01-14 10:38:01","34","8","12","14"
"13142325","2479","977","5","2023-07-23 02:51:17","2","1","1","0"
"13144143","3989","977","79","","0","0","0","0"
"13145954","4045","976","9","2023-10-19 15:48:00","37","3","14","20"
"13155046","9031","975","16","2023-09-10 15:38:44","3","1","1","1"
"13155572","2010","975","19","","0","0","0","0"
"13170636","5052","974","7","2023-09-11 17:03:14","12","8","2","2"
"13188385","2526","973","65","2023-07-23 16:06:56","42","20","22","0"
"13202252","2943","972","22","2023-02-21 03:57:44","1","1","0","0"
"13209976","2770","971","6","2023-06-15 21:26:12","1","0","1","0"
"13210554","5344","971","203","2023-09-23 14:07:04","18","4","12","2"
"13220817","2060","970","10","2024-01-31 13:21:18","25","3","9","13"
"13222231","2207","970","15","","0","0","0","0"
"13223986","3289","970","11","2024-01-07 02:30:57","10","2","5","3"
"13225760","2875","969","62","2024-01-31 10:11:55","13","1","4","8"
"13226440","2073","969","5","2023-12-14 13:06:05","2","0","1","1"
"13237885","2632","968","8","2023-12-08 07:48:17","3","2","0","1"
"13241545","5394","968","38","2023-03-25 12:52:16","2","2","0","0"
"13242686","2158","968","29","2023-11-29 19:45:37","24","1","14","9"
"13244432","2959","967","31","","0","0","0","0"
"13245310","2191","967","35","2024-01-11 09:32:13","26","12","7","7"
"13256346","2072","966","46","2023-06-16 07:46:46","6","4","2","0"
"13258525","2193","966","34","2023-12-07 16:54:32","19","5","6","8"
"13261176","2209","966","31","2023-12-17 20:39:55","21","1","2","18"
"13263384","8843","966","209","2023-10-17 20:31:04","61","46","12","3"
"13268194","2822","965","19","2023-07-28 06:22:10","2","0","2","0"
"13278922","5243","964","179","2024-01-12 15:16:40","26","7","3","16"
"13283931","2550","963","29","2024-01-04 15:57:08","1","0","0","1"
"13308381","7563","960","9","","0","0","0","0"
"13311273","3377","960","42","2024-01-30 16:15:19","89","18","39","32"
"13317858","2441","959","7","","0","0","0","0"
"13326361","2560","958","14","2024-01-19 06:34:42","10","2","3","5"
"13332582","6812","958","35","2024-01-22 17:28:32","13","4","3","6"
"13336642","5326","957","101","2024-01-30 07:15:36","75","18","21","36"
"13336683","9685","957","9","2023-05-12 08:27:12","18","16","2","0"
"13343311","2059","957","8","","0","0","0","0"
"13349759","8990","956","95","2024-01-28 10:27:46","66","6","2","58"
"13349770","2236","956","77","2023-04-10 14:51:58","2","2","0","0"
"13350341","3177","956","53","2024-01-10 22:01:21","7","6","0","1"
"13357878","2485","955","19","","0","0","0","0"
"13374279","3975","953","10","2024-01-26 18:11:50","11","9","0","2"
"13374929","2934","2035","63","2023-09-03 20:38:46","3","0","1","2"
"13378498","2152","952","49","2024-01-30 15:29:29","37","6","16","15"
"13384774","4253","952","74","2024-01-07 16:24:36","42","12","11","19"
"13386420","2885","951","5","2023-07-21 18:44:06","9","0","9","0"
"13386979","8880","951","12","2023-11-03 16:33:39","3","0","0","3"
"13394817","2846","951","162","2023-07-25 21:17:35","3","1","2","0"
"13395230","3328","950","11","","0","0","0","0"
"13400729","4554","950","63","","0","0","0","0"
"13407802","3745","949","94","2023-12-29 21:29:41","9","1","5","3"
"13410760","2656","948","30","","0","0","0","0"
"13415164","2242","947","12","2023-11-10 20:34:40","3","2","0","1"
"13416247","5060","947","109","2023-05-17 13:32:57","1","0","1","0"
"13427068","2085","946","203","2023-02-25 12:37:18","18","18","0","0"
"13433323","4199","945","19","2023-11-28 10:45:49","2","1","0","1"
"13448841","2788","943","210","","0","0","0","0"
"13456180","2419","942","12","","0","0","0","0"
"13458266","3850","941","29","2024-01-16 21:52:28","19","6","10","3"
"13463421","2991","941","30","2024-01-26 13:41:15","14","5","5","4"
"13466689","2416","940","63","","0","0","0","0"
"13473361","2099","939","5","","0","0","0","0"
"13478605","2918","939","14","2023-04-07 05:52:29","1","1","0","0"
"13478993","3976","938","223","2023-05-01 04:33:50","3","2","1","0"
"13482983","3379","938","8","2024-01-21 01:01:52","3","0","1","2"
"13491606","2004","937","6","2023-02-14 13:09:09","1","1","0","0"
"13500986","8072","936","97","2023-06-30 12:27:51","9","4","5","0"
"13501468","3086","936","12","2023-07-22 20:02:14","1","0","1","0"
"13503720","2102","935","23","2024-01-23 09:02:38","8","5","1","2"
"13505098","2390","935","6","","0","0","0","0"
"13510123","3727","934","88","2023-07-24 17:51:27","112","57","55","0"
"13510562","4298","934","7","2023-12-23 20:34:53","1","0","0","1"
"13519865","2090","933","6","2023-09-20 17:20:45","7","4","2","1"
"13519961","4399","933","37","2023-03-28 21:15:14","23","23","0","0"
"13522473","2044","932","11","2023-11-15 19:46:59","10","1","7","2"
"13523536","3064","932","29","2024-01-30 00:57:43","45","11","11","23"
"13527621","2172","932","46","2023-11-07 16:55:51","18","4","0","14"
"13533028","5301","931","193","2023-06-16 20:03:22","12","11","1","0"
"13535120","5200","931","284","2023-05-25 13:54:48","9","7","2","0"
"13544849","4490","930","185","2023-11-29 00:06:33","14","6","3","5"
"13545849","6447","929","16","2023-09-18 05:43:13","12","5","4","3"
"13546426","4329","1423","15","2024-01-13 03:51:38","3","1","1","1"
"13557716","3077","928","15","2023-07-04 12:34:03","2","0","2","0"
"13561410","3505","927","47","2024-01-25 00:11:19","72","41","15","16"
"13568999","5685","926","82","2023-09-10 16:44:57","30","28","1","1"
"13573168","4956","925","32","2023-10-09 07:13:06","8","4","2","2"
"13576700","3422","925","37","2024-01-15 14:10:59","1","0","0","1"
"13579714","2552","924","120","2023-11-18 21:24:28","117","10","83","24"
"13583598","3850","924","9","","0","0","0","0"
"13586071","3446","923","5","","0","0","0","0"
"13590263","7901","923","140","2024-01-30 08:14:38","39","22","13","4"
"13590970","2123","923","65","2024-01-06 01:58:01","17","0","0","17"
"13591160","2604","923","37","2023-12-07 21:52:50","32","10","10","12"
"13605093","6108","920","25","","0","0","0","0"
"13607672","2657","920","57","2023-11-07 00:23:26","29","16","9","4"
"13608228","2313","920","27","","0","0","0","0"
"13608599","3011","920","11","","0","0","0","0"
"13611002","3596","919","19","","0","0","0","0"
"13615635","2293","919","30","","0","0","0","0"
"13619360","7633","918","8","2023-10-22 18:50:59","12","10","1","1"
"13623016","3270","918","5","","0","0","0","0"
"13625800","3228","917","117","2023-09-12 13:56:21","2","1","0","1"
"13628101","4154","917","20","2024-01-21 07:33:31","36","12","10","14"
"13629335","8337","917","93","2023-12-27 18:57:16","21","12","8","1"
"13629751","4203","917","24","2023-11-17 19:19:15","3","2","0","1"
"13636376","2976","916","18","2023-09-22 12:46:03","4","2","0","2"
"13636407","3592","916","69","2024-01-23 15:26:46","50","21","12","17"
"13639734","4380","915","45","","0","0","0","0"
"13648193","2359","914","16","2024-01-09 03:10:28","6","0","0","6"
"13648205","2784","914","10","2023-12-22 13:17:48","10","3","1","6"
"13656045","2208","912","32","","0","0","0","0"
"13658399","9987","912","311","2024-01-24 15:58:56","193","66","70","57"
"13658816","3713","912","281","2023-02-05 00:15:47","1","1","0","0"
"13661061","4670","912","99","","0","0","0","0"
"13662339","4632","911","20","2023-09-15 04:13:52","4","2","1","1"
"13664137","6939","911","106","2024-01-31 11:14:47","167","43","47","77"
"13678817","2287","909","10","","0","0","0","0"
"13690331","2158","908","26","2023-11-07 11:05:45","5","4","0","1"
"13696660","3595","907","57","2023-02-03 07:10:11","1","1","0","0"
"13702221","3188","906","70","2023-11-05 15:39:50","9","4","2","3"
"13705979","6139","905","99","","0","0","0","0"
"13706735","2609","905","13","2024-01-15 00:48:07","12","3","3","6"
"13708022","9316","905","149","2024-01-31 10:31:04","135","42","13","80"
"13708712","2223","905","7","2023-12-04 08:52:25","7","4","1","2"
"13710015","2954","904","12","","0","0","0","0"
"13723165","3893","903","43","2024-01-27 17:21:32","43","33","4","6"
"13725696","2163","902","16","","0","0","0","0"
"13726668","5154","902","24","2023-12-16 23:30:54","9","4","4","1"
"13738464","2313","900","9","2023-11-15 16:53:22","4","1","0","3"
"13743233","4769","899","7","2023-06-08 14:00:30","15","1","14","0"
"13746389","4760","899","13","","0","0","0","0"
"13749957","3163","898","101","","0","0","0","0"
"13755144","2223","897","60","2023-04-10 14:34:51","7","7","0","0"
"13755246","4224","897","7","","0","0","0","0"
"13766744","4455","895","8","2023-03-02 05:52:13","2","2","0","0"
"13770936","2044","895","66","2023-08-21 14:52:47","6","3","2","1"
"13772090","2207","895","6","2023-04-19 11:32:42","21","21","0","0"
"13774992","2104","894","21","","0","0","0","0"
"13781069","2745","893","36","2023-07-24 15:53:01","2","0","2","0"
"13789135","5342","891","41","2023-06-29 15:34:23","12","8","4","0"
"13802115","9034","890","190","2024-01-31 04:28:23","207","99","65","43"
"13803176","2771","889","8","2023-12-11 05:51:26","1","0","0","1"
"13806652","3136","889","15","2023-02-01 14:55:08","1","1","0","0"
"13809290","2102","889","28","2023-07-18 15:39:08","6","4","2","0"
"13810872","2731","888","26","2023-07-12 14:29:29","7","6","1","0"
"13812982","4380","888","61","2024-01-29 17:51:24","22","10","1","11"
"13819714","5254","887","214","","0","0","0","0"
"13830677","3040","885","126","2023-02-22 13:01:56","1","1","0","0"
"13832769","7562","884","12","2023-03-24 17:18:40","4","4","0","0"
"13839521","5643","883","15","2024-01-31 14:12:25","28","6","5","17"
"13840530","2216","883","50","2024-01-31 10:20:19","52","11","10","31"
"13840864","5453","883","5","2023-02-02 11:41:05","1","1","0","0"
"13841248","3838","883","15","2024-01-17 20:36:03","3","0","0","3"
"13843268","7008","883","79","","0","0","0","0"
"13843935","2641","883","73","","0","0","0","0"
"13847690","6169","882","13","","0","0","0","0"
"13855549","2711","881","5","","0","0","0","0"
"13878071","4104","877","47","2023-07-21 22:29:55","5","3","2","0"
"13886104","2525","876","52","2024-01-31 23:40:04","54","8","7","39"
"13892264","6782","875","11","2023-08-24 10:06:47","6","4","0","2"
"13900139","2349","874","23","2023-07-14 07:23:36","1","0","1","0"
"13903283","9415","873","143","","0","0","0","0"
"13903942","8014","873","31","2023-09-10 16:17:24","13","11","0","2"
"13915313","2776","871","220","2023-10-15 01:41:21","1","0","0","1"
"13919668","5461","870","169","2023-02-22 18:55:00","1","1","0","0"
"13927032","2041","869","8","","0","0","0","0"
"13939333","9807","867","39","","0","0","0","0"
"13940180","2108","867","53","2024-01-23 10:43:12","11","0","8","3"
"13943651","3153","867","6","2023-03-16 16:19:11","1","1","0","0"
"13944750","3225","867","90","2023-12-26 17:10:24","18","4","8","6"
"13946204","9904","866","156","2023-10-12 13:38:46","36","20","12","4"
"13947931","2516","866","11","2023-11-24 19:05:31","3","1","0","2"
"13949270","2004","866","8","","0","0","0","0"
"13949389","2816","866","26","2024-01-19 01:47:09","21","3","6","12"
"13954519","2110","865","51","2023-11-10 16:36:20","66","48","13","5"
"13959139","3013","864","57","2023-02-18 09:31:36","1","1","0","0"
"13963150","7563","863","93","2024-01-29 08:29:14","47","9","10","28"
"13968097","7460","862","69","2024-01-31 07:46:44","16","5","2","9"
"13968222","2569","862","136","2023-02-18 11:04:01","1","1","0","0"
"13968392","2137","862","31","2024-01-27 12:31:25","9","1","0","8"
"13968673","7992","862","25","2023-02-06 11:46:34","1","1","0","0"
"13969611","2892","862","21","2024-01-19 08:08:51","4","1","0","3"
"13970434","2106","862","34","2023-11-13 12:02:40","63","21","27","15"
"13972333","9951","862","111","2024-01-03 02:12:05","145","58","28","59"
"13979518","3283","860","49","2024-01-08 08:54:46","6","5","0","1"
"13980107","2873","860","10","","0","0","0","0"
"13992057","2764","858","5","2023-07-15 06:39:14","2","0","2","0"
"13993967","3846","858","85","","0","0","0","0"
"13995311","2643","858","24","2023-11-16 16:44:24","13","6","6","1"
"14000148","2084","857","92","2023-02-22 01:54:48","2","2","0","0"
"14004008","2073","856","9","","0","0","0","0"
"14015737","5348","854","30","2023-05-11 05:47:34","12","11","1","0"
"14016161","2133","854","11","2023-11-05 12:02:54","1","0","0","1"
"14016301","2676","854","5","2023-06-18 15:09:55","1","0","1","0"
"14026068","5380","852","51","","0","0","0","0"
"14032355","6117","851","91","2023-09-06 12:31:59","6","2","2","2"
"14037302","2088","850","17","2023-10-30 08:32:43","13","7","2","4"
"14043328","4054","849","55","2024-01-21 09:32:47","8","7","0","1"
"14045537","3035","848","15","2023-08-14 06:46:51","4","0","2","2"
"14048071","2669","848","61","","0","0","0","0"
"14055985","2010","847","23","2024-01-17 01:26:49","11","0","2","9"
"14058726","6392","846","121","2023-12-10 13:23:37","38","18","14","6"
"14070657","2315","844","10","2023-12-11 16:29:07","7","1","0","6"
"14071914","2276","844","12","2023-04-24 21:32:55","2","2","0","0"
"14075508","2355","843","28","","0","0","0","0"
"14078758","4657","842","190","","0","0","0","0"
"14087865","2968","841","17","","0","0","0","0"
"14094617","2589","840","18","2024-01-28 14:48:04","25","9","1","15"
"14099191","2298","839","12","2023-12-26 21:45:00","2","0","1","1"
"14107360","2273","838","18","2024-01-30 17:37:03","10","2","2","6"
"14109825","2566","837","43","2023-10-12 04:22:46","11","5","3","3"
"14112947","2452","836","67","2023-10-29 16:01:03","6","1","2","3"
"14133230","3873","833","36","2024-01-08 21:44:01","7","2","4","1"
"14137004","9815","832","220","2024-01-19 13:00:13","150","71","42","37"
"14141164","4007","831","21","","0","0","0","0"
"14141223","4535","831","193","2023-07-28 01:49:54","3","2","1","0"
"14154784","2795","828","5","2023-09-30 06:37:52","8","5","0","3"
"14157562","2589","828","24","","0","0","0","0"
"14159796","2710","828","132","","0","0","0","0"
"14162739","3112","827","43","","0","0","0","0"
"14168623","4512","826","27","","0","0","0","0"
"14170097","3709","826","7","2023-02-12 00:30:26","1","1","0","0"
"14171304","4900","826","69","2024-01-06 06:20:29","40","15","12","13"
"14175733","3242","825","7","2024-01-05 15:10:56","8","2","2","4"
"14183155","2340","824","6","2023-02-14 12:11:00","4","4","0","0"
"14190543","4128","822","167","2023-08-04 12:49:07","24","22","1","1"
"14190690","2483","822","49","2023-04-18 15:59:18","1","1","0","0"
"14193797","4671","821","37","2023-04-12 13:08:20","5","5","0","0"
"14194418","2611","821","8","","0","0","0","0"
"14201528","2685","820","24","2023-06-16 16:26:02","1","0","1","0"
"14212394","2377","818","9","","0","0","0","0"
"14222251","5899","817","14","","0","0","0","0"
"14229027","2498","815","16","","0","0","0","0"
"14229690","2626","815","67","2023-11-11 12:07:03","1","0","0","1"
"14247787","2413","812","13","","0","0","0","0"
"14249087","3288","812","116","2023-12-10 18:40:58","29","9","16","4"
"14263933","2280","809","32","","0","0","0","0"
"14267425","6695","809","19","2023-11-20 03:04:33","8","2","1","5"
"14267427","2380","809","18","2023-11-21 17:23:04","3","2","0","1"
